,Unnamed: 0,gameId,eventType,shotClock,gameClock,wallClock,wallClock,period,homePlayers,awayPlayers,playerId,pbpId,Video,Possession_Team,wallClock,wallClock,wallClock
865,865,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,PASS,0,3,1.65E+12,1.65284E+12,1,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41de23-89ef-11e6-a0fc-a45e60e298d3']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '297a0fda-0a03-4003-bf39-aa92b7a730ff', '986b713a-b20b-4eb0-919e-c859d0508af7', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",986b713a-b20b-4eb0-919e-c859d0508af7,,,BOS,1.65284E+12,'1652836299619','1652836299619'
866,866,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,0,2.48,1.65E+12,1.65284E+12,1,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41de23-89ef-11e6-a0fc-a45e60e298d3']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '297a0fda-0a03-4003-bf39-aa92b7a730ff', '986b713a-b20b-4eb0-919e-c859d0508af7', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",e77c0b40-1652-4d89-8daf-a2f6028938dd,,,BOS,1.65284E+12,'1652836300139','1652836300139'
867,867,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,SHOT,0,1.64,1.65E+12,1.65284E+12,1,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41de23-89ef-11e6-a0fc-a45e60e298d3']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '297a0fda-0a03-4003-bf39-aa92b7a730ff', '986b713a-b20b-4eb0-919e-c859d0508af7', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",e77c0b40-1652-4d89-8daf-a2f6028938dd,145,https://videos.nba.com/nba/pbp/media/2022/05/17/0042100301/145/db341dcb-8078-e564-9303-694559c87cf8_1280x720.mp4,MIA,1.65284E+12,'1652836300979','1652836300979'
868,868,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,REB,0,0,1.65E+12,1.65284E+12,1,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', 'ff41de23-89ef-11e6-a0fc-a45e60e298d3']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', '297a0fda-0a03-4003-bf39-aa92b7a730ff', '986b713a-b20b-4eb0-919e-c859d0508af7', '561048bb-c412-4d8b-a0bc-27d250a1a431', '64c01255-432f-4e9b-a475-6f8c38e8e882']",,146,,BOS,1.65284E+12,'1652836302539','1652836302539'
869,869,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,24,720,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",267de25c-42a5-403a-9fde-0be582ac053b,,,MIA,1.65284E+12,'1652836537139','1652836537139'
870,870,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,PASS,24,720,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",267de25c-42a5-403a-9fde-0be582ac053b,,,MIA,1.65284E+12,'1652836538139','1652836538139'
871,871,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,24,720,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836538419','1652836538419'
872,872,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,23.4,719.44,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836539459','1652836539459'
873,873,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,21.6,717.68,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836541219','1652836541219'
874,874,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,20.8,716.8,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836542099','1652836542099'
875,875,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,19.6,715.64,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836543259','1652836543259'
876,876,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,18.4,714.48,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836544419','1652836544419'
877,877,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,17.8,713.88,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836545019','1652836545019'
878,878,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,17,713.04,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836545859','1652836545859'
879,879,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,PASS,16.2,712.28,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836546619','1652836546619'
880,880,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,16,712.08,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",61fc6b15-5ce2-4613-a67b-f15bada3aa57,,,MIA,1.65284E+12,'1652836546819','1652836546819'
881,881,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,PASS,14.7,710.76,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",61fc6b15-5ce2-4613-a67b-f15bada3aa57,,,MIA,1.65284E+12,'1652836548139','1652836548139'
882,882,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,14.5,710.56,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",f29ca586-3ba3-4010-8a2c-84e54f0737ba,,,MIA,1.65284E+12,'1652836548339','1652836548339'
883,883,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,10.3,706.32,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",f29ca586-3ba3-4010-8a2c-84e54f0737ba,,,MIA,1.65284E+12,'1652836552579','1652836552579'
884,884,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,PASS,9.5,705.52,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",f29ca586-3ba3-4010-8a2c-84e54f0737ba,,,MIA,1.65284E+12,'1652836553379','1652836553379'
885,885,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,9.4,705.44,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836553459','1652836553459'
886,886,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,8.6,704.68,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836554219','1652836554219'
887,887,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,8,704.08,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836554819','1652836554819'
888,888,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,4.8,700.8,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,,,MIA,1.65284E+12,'1652836558099','1652836558099'
889,889,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TO,2.7,698.72,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",e04000b7-501d-44b1-a837-6a84dcb590e6,159,https://videos.nba.com/nba/pbp/media/2022/05/17/0042100301/159/2bf2ae0a-f47d-937b-42e7-6a002828c5a3_1280x720.mp4,MIA,1.65284E+12,'1652836560179','1652836560179'
890,890,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,2.7,698.72,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",986b713a-b20b-4eb0-919e-c859d0508af7,,,MIA,1.65284E+12,'1652836560179','1652836560179'
891,891,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,SHOT,22.9,696.8,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",986b713a-b20b-4eb0-919e-c859d0508af7,161,https://videos.nba.com/nba/pbp/media/2022/05/17/0042100301/161/4368cca3-3e3e-b706-187c-fc1a333134fc_1280x720.mp4,MIA,1.65284E+12,'1652836562099','1652836562099'
892,892,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,24,693.8,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",267de25c-42a5-403a-9fde-0be582ac053b,,,BOS,1.65284E+12,'1652836565099','1652836565099'
893,893,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,24,693.8,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",267de25c-42a5-403a-9fde-0be582ac053b,,,MIA,1.65284E+12,'1652836565099','1652836565099'
894,894,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,24,693.4,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",267de25c-42a5-403a-9fde-0be582ac053b,,,MIA,1.65284E+12,'1652836565499','1652836565499'
895,895,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,PASS,24,692.64,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",267de25c-42a5-403a-9fde-0be582ac053b,,,MIA,1.65284E+12,'1652836566259','1652836566259'
896,896,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,TOUCH,24,692.56,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",ff415fa8-89ef-11e6-bc85-a45e60e298d3,,,MIA,1.65284E+12,'1652836566339','1652836566339'
897,897,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,23.6,691.48,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",ff415fa8-89ef-11e6-bc85-a45e60e298d3,,,MIA,1.65284E+12,'1652836567379','1652836567379'
898,898,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac,DRIBBLE,22.8,690.68,1.65E+12,1.65284E+12,2,"['e04000b7-501d-44b1-a837-6a84dcb590e6', 'ff415fa8-89ef-11e6-bc85-a45e60e298d3', '267de25c-42a5-403a-9fde-0be582ac053b', 'f29ca586-3ba3-4010-8a2c-84e54f0737ba', '61fc6b15-5ce2-4613-a67b-f15bada3aa57']","['e77c0b40-1652-4d89-8daf-a2f6028938dd', 'dbbeaca0-300d-47d1-a3eb-d5c96788f056', '986b713a-b20b-4eb0-919e-c859d0508af7', 'a6904c1c-0dc5-41c8-a618-b3a276131726', '79b83f96-5723-4219-b521-57de6111ee97']",ff415fa8-89ef-11e6-bc85-a45e60e298d3,,,MIA,1.65284E+12,'1652836568179','1652836568179'
